TITULO,TIPO,ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
Narrative Maps: conception and evaluation in game storytelling,Trabalho publicado em anais de eventos(Completo),2695085711637635,Leo Falcão,Falcão,"FALCÃO, Leo;FALCÃO, L.;FALCÃO, Leonardo Henrique Lago;FALCÃO, Leonardo H L",Recife,PE,"Doutor pelo Programa de Pós-Graduação em Design pela UFPE, especialista em Estudos Cinematográficos pela UNICAP e graduado em Comunicação Social pela UFPE. Tem uma carreira premiada como roteirista, diretor e produtor de cinema e TV, além de manter seu trabalho como músico. Nos últimos anos, tem estendido sua experiência para outros meios narrativos como literatura, teatro e áreas experimentais, tornando-se uma referência em projetos transmídia e narrativas contemporâneas. Foi vencedor do prêmio Young Creative Entrepreneur Award, promovido pelo British Council em 2012 ? e um dos artistas brasileiros selecionados para o Programa The Playable City, uma residência artística no Pervasive Media Studio em Bristol, Reino Unido, com o apoio do British Council e do Porto Digital. Seus interesses de pesquisa acadêmica e artística abrangem processos de criação e produção em formatos narrativos diversos: artes e narrativas contemporâneas, cinema (roteiro e direção), games, novas mídias, televisão, quadrinhos, música e publicidade. Foi por vários anos docente da UNICAP e atualmente é professor, pesquisador e designer de narrativas na CESAR School.",14-10-2022,Centro de Estudos e Sistemas Avançados do Recife,
O uso de Ambientes Virtuais para a Aprendizagem de Professores de Matemática em Formação:Limites do Ensino a Distância?,Trabalho publicado em anais de eventos(Completo),2998997633579495,Juliana Pereira Gonçalves de Andrade Araripe,Araripe,VAZIO,Recife,PE,"Possui graduação em Licenciatura Plena em Matemática pela Universidade de Pernambuco (2006) e mestrado em Educação Matemática e Tecnológica pelo Programa de Pós Graduação em Educação Matemática e Tecnológica na Universidade Federal de Pernambuco (2010). É Professora Substituta lotada no Departamento de Métodos e Técnicas de Ensino na UFPE e possui interesse processos de aprendizagem matemática suportada pelas tecnologias educacionais, Representação Semiótica, aprendizagem à distância, aprendizagem colaborativa suportada por computador(CSCL), Engenharia de Softwares Educativo, Abordagem Documental e Orquestração Instrumental.",01-02-2016,Universidade Federal de Pernambuco,VAZIO
Integrando Openstack com Provedores de Identidade OpenId Connect e SAML: uma análise comparativa,Trabalho publicado em anais de eventos(Completo),4304915270065653,Ioram Schechtman Sette,Sette,"SETTE, I. S.;Sette, I. S.;Sette, Ioram S.;SCHECHTMAN SETTE, IORAM",Recife,PE,"Doutor em ciência da computação pelo CIn/UFPE (2016), Ioram Sette atua como CTO na startup Verifiable Credentials Ltd e como Professor e Pesquisador no Centro de Estudos e Sistemas Avançados do Recife (CESAR). Possui mais de 25 de experiência na área de desenvolvimento e administração de sistemas distribuídos. Fundou uma BBS e Provedor de Internet em Recife, PE. Trabalhou também na e-Capture - rede de captura de transações eletrônicas, empresa adquirida pelo Itaú Unibanco. Seus interesses de pesquisa incluem ambientes multi-nuvem heterogêneos, cultura DevOps, gestão da identidade (IdM), Credenciais Verificáveis (VCs) e Identidades Auto-Soberanas (SSI), autorização baseada em políticas, segurança da informação e teoria da computação.",23-05-2021,Centro de Estudos e Sistemas Avançados do Recife,
Autenticac&amp;#807;a&amp;#771;o e Autorizac&amp;#807;a&amp;#771;o em Federac&amp;#807;a&amp;#771;o de Nuvens,Trabalho publicado em anais de eventos(Completo),4304915270065653,Ioram Schechtman Sette,Sette,"SETTE, I. S.;Sette, I. S.;Sette, Ioram S.;SCHECHTMAN SETTE, IORAM",Recife,PE,"Doutor em ciência da computação pelo CIn/UFPE (2016), Ioram Sette atua como CTO na startup Verifiable Credentials Ltd e como Professor e Pesquisador no Centro de Estudos e Sistemas Avançados do Recife (CESAR). Possui mais de 25 de experiência na área de desenvolvimento e administração de sistemas distribuídos. Fundou uma BBS e Provedor de Internet em Recife, PE. Trabalhou também na e-Capture - rede de captura de transações eletrônicas, empresa adquirida pelo Itaú Unibanco. Seus interesses de pesquisa incluem ambientes multi-nuvem heterogêneos, cultura DevOps, gestão da identidade (IdM), Credenciais Verificáveis (VCs) e Identidades Auto-Soberanas (SSI), autorização baseada em políticas, segurança da informação e teoria da computação.",23-05-2021,Centro de Estudos e Sistemas Avançados do Recife,
Sistemas de Credenciais Verificáveis - MVP,Software,4304915270065653,Ioram Schechtman Sette,Sette,"SETTE, I. S.;Sette, I. S.;Sette, Ioram S.;SCHECHTMAN SETTE, IORAM",Recife,PE,"Doutor em ciência da computação pelo CIn/UFPE (2016), Ioram Sette atua como CTO na startup Verifiable Credentials Ltd e como Professor e Pesquisador no Centro de Estudos e Sistemas Avançados do Recife (CESAR). Possui mais de 25 de experiência na área de desenvolvimento e administração de sistemas distribuídos. Fundou uma BBS e Provedor de Internet em Recife, PE. Trabalhou também na e-Capture - rede de captura de transações eletrônicas, empresa adquirida pelo Itaú Unibanco. Seus interesses de pesquisa incluem ambientes multi-nuvem heterogêneos, cultura DevOps, gestão da identidade (IdM), Credenciais Verificáveis (VCs) e Identidades Auto-Soberanas (SSI), autorização baseada em políticas, segurança da informação e teoria da computação.",23-05-2021,Centro de Estudos e Sistemas Avançados do Recife,
Teacher Assistent ? Aplicativo de resolução de questões mobile,Participações em eventos(Exposição),5801095813547312,Luiz Francisco Martins Bentes,Bentes,"BENTES, L. F. M.",,,"Mestrando em Inteligência Artificial pela CESAR School e Pós-graduando em Machine Learning pelo Instituto Federal do Amazonas, engenheiro de Software no Instituto CESAR - Norte com ênfase na parte de Android Embarcado. Pesquisador em RFID e Inteligência Artificial no Polo de Inovação do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas.",29-06-2022,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0003-4827-6252
Testes de Sistemas de Classificação de Cenas Acústicas Utilizando Relações Metamórficas,Dissertação de mestrado,5862330768739698,Ana Paula Carvalho Cavalcanti Furtado,Furtado,"CAVALCANTI, A. P. C.;FURTADO, ANA PAULA CAVALCANTI;FURTADO, ANA;CARVALHO CAVALCANTI, ANA PAULA;FURTADO, ANA PAULA;FURTADO, ANA PAULA C. CAVALCANTI;PAULA FURTADO, ANA;FURTADO, ANA PAULA C.",São Luis,MA,"Doutora em Ciência da Computação pela  pela Universidade Federal de Pernambuco, Graduada em Ciências da Computação pela Universidade Estadual do Ceará - UECE e Mestre em Ciências da Computação também pela Universidade Federal de Pernambuco - UFPE. Tem experiência aplicada em TIC com ênfase em Engenharia de Software, atuando principalmente nos seguintes temas: teste, análise e projeto de sistemas, qualidade de software, processo de desenvolvimento de software, gerência de projetos, educação corporativa e avaliação do processo e produto. Durante o doutorado, teve a oportunidade de desenvolver sua pesquisa na Open University - Inglaterra, onde pode aprofundar os conhecimentos práticos da automação de teste em empresas do Reino Unido, consolidando a visão sistemática para a abordagem de sua pesquisa de doutorado. Com mais de 15 anos de prática no mercado, já atuou em empresas de pequeno, médio e grande porte. Consultora de processos e melhoria da qualidade do SOFTEX/Recife, com foco no MPT.Br e MPS.Br. Professora da Universidade Federal Rural de Pernambuco - UFRPE e também professora convidada dos programas de mestrado e doutorado da CESAR SCHOOL.",20-04-2022,Centro de Tecnologia de Software para Exportação do Recife,https://orcid.org/0000-0002-5439-5314
Uso de Aprendizado de Máquina para Classificação de Cenas Acústicas Envolvendo Violência Doméstica,Dissertação de mestrado,5862330768739698,Ana Paula Carvalho Cavalcanti Furtado,Furtado,"CAVALCANTI, A. P. C.;FURTADO, ANA PAULA CAVALCANTI;FURTADO, ANA;CARVALHO CAVALCANTI, ANA PAULA;FURTADO, ANA PAULA;FURTADO, ANA PAULA C. CAVALCANTI;PAULA FURTADO, ANA;FURTADO, ANA PAULA C.",São Luis,MA,"Doutora em Ciência da Computação pela  pela Universidade Federal de Pernambuco, Graduada em Ciências da Computação pela Universidade Estadual do Ceará - UECE e Mestre em Ciências da Computação também pela Universidade Federal de Pernambuco - UFPE. Tem experiência aplicada em TIC com ênfase em Engenharia de Software, atuando principalmente nos seguintes temas: teste, análise e projeto de sistemas, qualidade de software, processo de desenvolvimento de software, gerência de projetos, educação corporativa e avaliação do processo e produto. Durante o doutorado, teve a oportunidade de desenvolver sua pesquisa na Open University - Inglaterra, onde pode aprofundar os conhecimentos práticos da automação de teste em empresas do Reino Unido, consolidando a visão sistemática para a abordagem de sua pesquisa de doutorado. Com mais de 15 anos de prática no mercado, já atuou em empresas de pequeno, médio e grande porte. Consultora de processos e melhoria da qualidade do SOFTEX/Recife, com foco no MPT.Br e MPS.Br. Professora da Universidade Federal Rural de Pernambuco - UFRPE e também professora convidada dos programas de mestrado e doutorado da CESAR SCHOOL.",20-04-2022,Centro de Tecnologia de Software para Exportação do Recife,https://orcid.org/0000-0002-5439-5314
Utilização de Aprendizagem de Máquina na Classificação de Risco de Pacientes Oncológicos,Dissertação de mestrado,5862330768739698,Ana Paula Carvalho Cavalcanti Furtado,Furtado,"CAVALCANTI, A. P. C.;FURTADO, ANA PAULA CAVALCANTI;FURTADO, ANA;CARVALHO CAVALCANTI, ANA PAULA;FURTADO, ANA PAULA;FURTADO, ANA PAULA C. CAVALCANTI;PAULA FURTADO, ANA;FURTADO, ANA PAULA C.",São Luis,MA,"Doutora em Ciência da Computação pela  pela Universidade Federal de Pernambuco, Graduada em Ciências da Computação pela Universidade Estadual do Ceará - UECE e Mestre em Ciências da Computação também pela Universidade Federal de Pernambuco - UFPE. Tem experiência aplicada em TIC com ênfase em Engenharia de Software, atuando principalmente nos seguintes temas: teste, análise e projeto de sistemas, qualidade de software, processo de desenvolvimento de software, gerência de projetos, educação corporativa e avaliação do processo e produto. Durante o doutorado, teve a oportunidade de desenvolver sua pesquisa na Open University - Inglaterra, onde pode aprofundar os conhecimentos práticos da automação de teste em empresas do Reino Unido, consolidando a visão sistemática para a abordagem de sua pesquisa de doutorado. Com mais de 15 anos de prática no mercado, já atuou em empresas de pequeno, médio e grande porte. Consultora de processos e melhoria da qualidade do SOFTEX/Recife, com foco no MPT.Br e MPS.Br. Professora da Universidade Federal Rural de Pernambuco - UFRPE e também professora convidada dos programas de mestrado e doutorado da CESAR SCHOOL.",20-04-2022,Centro de Tecnologia de Software para Exportação do Recife,https://orcid.org/0000-0002-5439-5314
Usability requirements for mobile accessibility,Trabalho publicado em anais de eventos(Completo),7163984389899288,Marcelo Penha,Penha,"PENHA, M.;PENHA, Marcelo;Penha, Marcelo;Penha, M.;PENHA, MARCELO;Marcelo Penha;MARCELO PENHA",São Paulo,SP,"Mestre em Design pela UFPE (2012), Especialista (Lato Sensu) em Educação a Distância pelo SENAC (2008) e Bacharel em Desenho Industrial com Habilitação em Projeto do Produto pela UFPE (1998). Atuou como Pesquisador na área de Acessibilidade Móvel no Projeto CIn/Samsung (2015-2020) e Professor nos cursos de Design Gráfico, Design de Moda, Publicidade e Propaganda e Jornalismo na Faculdade IBRATEC, UNIFAVIP e UniFG. Atualmente é Professor do Bacharelado em Design e do Mestrado Profissional em Design da CESAR School.",21-12-2022,CESAR School,https://orcid.org/0000-0003-4438-1709
Observation based analysis on the use of mobile applications for visually impaired users,Trabalho publicado em anais de eventos(Completo),7163984389899288,Marcelo Penha,Penha,"PENHA, M.;PENHA, Marcelo;Penha, Marcelo;Penha, M.;PENHA, MARCELO;Marcelo Penha;MARCELO PENHA",São Paulo,SP,"Mestre em Design pela UFPE (2012), Especialista (Lato Sensu) em Educação a Distância pelo SENAC (2008) e Bacharel em Desenho Industrial com Habilitação em Projeto do Produto pela UFPE (1998). Atuou como Pesquisador na área de Acessibilidade Móvel no Projeto CIn/Samsung (2015-2020) e Professor nos cursos de Design Gráfico, Design de Moda, Publicidade e Propaganda e Jornalismo na Faculdade IBRATEC, UNIFAVIP e UniFG. Atualmente é Professor do Bacharelado em Design e do Mestrado Profissional em Design da CESAR School.",21-12-2022,CESAR School,https://orcid.org/0000-0003-4438-1709
Toward accessibility with usability,Trabalho publicado em anais de eventos(Completo),7163984389899288,Marcelo Penha,Penha,"PENHA, M.;PENHA, Marcelo;Penha, Marcelo;Penha, M.;PENHA, MARCELO;Marcelo Penha;MARCELO PENHA",São Paulo,SP,"Mestre em Design pela UFPE (2012), Especialista (Lato Sensu) em Educação a Distância pelo SENAC (2008) e Bacharel em Desenho Industrial com Habilitação em Projeto do Produto pela UFPE (1998). Atuou como Pesquisador na área de Acessibilidade Móvel no Projeto CIn/Samsung (2015-2020) e Professor nos cursos de Design Gráfico, Design de Moda, Publicidade e Propaganda e Jornalismo na Faculdade IBRATEC, UNIFAVIP e UniFG. Atualmente é Professor do Bacharelado em Design e do Mestrado Profissional em Design da CESAR School.",21-12-2022,CESAR School,https://orcid.org/0000-0003-4438-1709
DESENVOLVIMENTO ACESSÍVEL COM DESIGN INCLUSIVO: UMA PARCERIA COM FOCO SOCIAL,Trabalho publicado em anais de eventos(Completo),7163984389899288,Marcelo Penha,Penha,"PENHA, M.;PENHA, Marcelo;Penha, Marcelo;Penha, M.;PENHA, MARCELO;Marcelo Penha;MARCELO PENHA",São Paulo,SP,"Mestre em Design pela UFPE (2012), Especialista (Lato Sensu) em Educação a Distância pelo SENAC (2008) e Bacharel em Desenho Industrial com Habilitação em Projeto do Produto pela UFPE (1998). Atuou como Pesquisador na área de Acessibilidade Móvel no Projeto CIn/Samsung (2015-2020) e Professor nos cursos de Design Gráfico, Design de Moda, Publicidade e Propaganda e Jornalismo na Faculdade IBRATEC, UNIFAVIP e UniFG. Atualmente é Professor do Bacharelado em Design e do Mestrado Profissional em Design da CESAR School.",21-12-2022,CESAR School,https://orcid.org/0000-0003-4438-1709
Desenvolvimento mobile com enfoque acessível: O Design na mediação da inclusão,Artigo publicado em periódicos(Completo),7163984389899288,Marcelo Penha,Penha,"PENHA, M.;PENHA, Marcelo;Penha, Marcelo;Penha, M.;PENHA, MARCELO;Marcelo Penha;MARCELO PENHA",São Paulo,SP,"Mestre em Design pela UFPE (2012), Especialista (Lato Sensu) em Educação a Distância pelo SENAC (2008) e Bacharel em Desenho Industrial com Habilitação em Projeto do Produto pela UFPE (1998). Atuou como Pesquisador na área de Acessibilidade Móvel no Projeto CIn/Samsung (2015-2020) e Professor nos cursos de Design Gráfico, Design de Moda, Publicidade e Propaganda e Jornalismo na Faculdade IBRATEC, UNIFAVIP e UniFG. Atualmente é Professor do Bacharelado em Design e do Mestrado Profissional em Design da CESAR School.",21-12-2022,CESAR School,https://orcid.org/0000-0003-4438-1709
An analysis on tools for accessibility evaluation in mobile applications,Trabalho publicado em anais de eventos(Completo),7163984389899288,Marcelo Penha,Penha,"PENHA, M.;PENHA, Marcelo;Penha, Marcelo;Penha, M.;PENHA, MARCELO;Marcelo Penha;MARCELO PENHA",São Paulo,SP,"Mestre em Design pela UFPE (2012), Especialista (Lato Sensu) em Educação a Distância pelo SENAC (2008) e Bacharel em Desenho Industrial com Habilitação em Projeto do Produto pela UFPE (1998). Atuou como Pesquisador na área de Acessibilidade Móvel no Projeto CIn/Samsung (2015-2020) e Professor nos cursos de Design Gráfico, Design de Moda, Publicidade e Propaganda e Jornalismo na Faculdade IBRATEC, UNIFAVIP e UniFG. Atualmente é Professor do Bacharelado em Design e do Mestrado Profissional em Design da CESAR School.",21-12-2022,CESAR School,https://orcid.org/0000-0003-4438-1709
AVs para serem ouvidos e não vistos: Uma Avaliação de Acessibilidade em Assistentes Virtuais para PDVs em dispositivos móveis,PRODUCAO_TECNICA_APRESENTACAO_DE_TRABALHO_CONFERENCIA,7163984389899288,Marcelo Penha,Penha,"PENHA, M.;PENHA, Marcelo;Penha, Marcelo;Penha, M.;PENHA, MARCELO;Marcelo Penha;MARCELO PENHA",São Paulo,SP,"Mestre em Design pela UFPE (2012), Especialista (Lato Sensu) em Educação a Distância pelo SENAC (2008) e Bacharel em Desenho Industrial com Habilitação em Projeto do Produto pela UFPE (1998). Atuou como Pesquisador na área de Acessibilidade Móvel no Projeto CIn/Samsung (2015-2020) e Professor nos cursos de Design Gráfico, Design de Moda, Publicidade e Propaganda e Jornalismo na Faculdade IBRATEC, UNIFAVIP e UniFG. Atualmente é Professor do Bacharelado em Design e do Mestrado Profissional em Design da CESAR School.",21-12-2022,CESAR School,https://orcid.org/0000-0003-4438-1709
Virtual assistants for mobile interaction,Trabalho publicado em anais de eventos(Completo),7163984389899288,Marcelo Penha,Penha,"PENHA, M.;PENHA, Marcelo;Penha, Marcelo;Penha, M.;PENHA, MARCELO;Marcelo Penha;MARCELO PENHA",São Paulo,SP,"Mestre em Design pela UFPE (2012), Especialista (Lato Sensu) em Educação a Distância pelo SENAC (2008) e Bacharel em Desenho Industrial com Habilitação em Projeto do Produto pela UFPE (1998). Atuou como Pesquisador na área de Acessibilidade Móvel no Projeto CIn/Samsung (2015-2020) e Professor nos cursos de Design Gráfico, Design de Moda, Publicidade e Propaganda e Jornalismo na Faculdade IBRATEC, UNIFAVIP e UniFG. Atualmente é Professor do Bacharelado em Design e do Mestrado Profissional em Design da CESAR School.",21-12-2022,CESAR School,https://orcid.org/0000-0003-4438-1709
Guidelines for Accessibility: ensuring the usability of mobile applications for visually impaired users,Trabalho publicado em anais de eventos(Resumido),7163984389899288,Marcelo Penha,Penha,"PENHA, M.;PENHA, Marcelo;Penha, Marcelo;Penha, M.;PENHA, MARCELO;Marcelo Penha;MARCELO PENHA",São Paulo,SP,"Mestre em Design pela UFPE (2012), Especialista (Lato Sensu) em Educação a Distância pelo SENAC (2008) e Bacharel em Desenho Industrial com Habilitação em Projeto do Produto pela UFPE (1998). Atuou como Pesquisador na área de Acessibilidade Móvel no Projeto CIn/Samsung (2015-2020) e Professor nos cursos de Design Gráfico, Design de Moda, Publicidade e Propaganda e Jornalismo na Faculdade IBRATEC, UNIFAVIP e UniFG. Atualmente é Professor do Bacharelado em Design e do Mestrado Profissional em Design da CESAR School.",21-12-2022,CESAR School,https://orcid.org/0000-0003-4438-1709
Full mobile accessibility is a matter of respect,Trabalho publicado em anais de eventos,7163984389899288,Marcelo Penha,Penha,"PENHA, M.;PENHA, Marcelo;Penha, Marcelo;Penha, M.;PENHA, MARCELO;Marcelo Penha;MARCELO PENHA",São Paulo,SP,"Mestre em Design pela UFPE (2012), Especialista (Lato Sensu) em Educação a Distância pelo SENAC (2008) e Bacharel em Desenho Industrial com Habilitação em Projeto do Produto pela UFPE (1998). Atuou como Pesquisador na área de Acessibilidade Móvel no Projeto CIn/Samsung (2015-2020) e Professor nos cursos de Design Gráfico, Design de Moda, Publicidade e Propaganda e Jornalismo na Faculdade IBRATEC, UNIFAVIP e UniFG. Atualmente é Professor do Bacharelado em Design e do Mestrado Profissional em Design da CESAR School.",21-12-2022,CESAR School,https://orcid.org/0000-0003-4438-1709
GuAMA: um guia de requisitos para o desenvolvimento de aplicações móveis acessíveis,PRODUCAO_TECNICA_APRESENTACAO_DE_TRABALHO_CONFERENCIA,7163984389899288,Marcelo Penha,Penha,"PENHA, M.;PENHA, Marcelo;Penha, Marcelo;Penha, M.;PENHA, MARCELO;Marcelo Penha;MARCELO PENHA",São Paulo,SP,"Mestre em Design pela UFPE (2012), Especialista (Lato Sensu) em Educação a Distância pelo SENAC (2008) e Bacharel em Desenho Industrial com Habilitação em Projeto do Produto pela UFPE (1998). Atuou como Pesquisador na área de Acessibilidade Móvel no Projeto CIn/Samsung (2015-2020) e Professor nos cursos de Design Gráfico, Design de Moda, Publicidade e Propaganda e Jornalismo na Faculdade IBRATEC, UNIFAVIP e UniFG. Atualmente é Professor do Bacharelado em Design e do Mestrado Profissional em Design da CESAR School.",21-12-2022,CESAR School,https://orcid.org/0000-0003-4438-1709
AVs para serem tocados com a fala: Avaliação de Acessibilidade em assistentes virtuais para pessoas com deficiência motora,PRODUCAO_TECNICA_APRESENTACAO_DE_TRABALHO_CONFERENCIA,7163984389899288,Marcelo Penha,Penha,"PENHA, M.;PENHA, Marcelo;Penha, Marcelo;Penha, M.;PENHA, MARCELO;Marcelo Penha;MARCELO PENHA",São Paulo,SP,"Mestre em Design pela UFPE (2012), Especialista (Lato Sensu) em Educação a Distância pelo SENAC (2008) e Bacharel em Desenho Industrial com Habilitação em Projeto do Produto pela UFPE (1998). Atuou como Pesquisador na área de Acessibilidade Móvel no Projeto CIn/Samsung (2015-2020) e Professor nos cursos de Design Gráfico, Design de Moda, Publicidade e Propaganda e Jornalismo na Faculdade IBRATEC, UNIFAVIP e UniFG. Atualmente é Professor do Bacharelado em Design e do Mestrado Profissional em Design da CESAR School.",21-12-2022,CESAR School,https://orcid.org/0000-0003-4438-1709
A roadmap towards mobile applications with accessibility for visually impaired users: guideline and its evaluation,Artigo publicado em periódicos(Completo),7163984389899288,Marcelo Penha,Penha,"PENHA, M.;PENHA, Marcelo;Penha, Marcelo;Penha, M.;PENHA, MARCELO;Marcelo Penha;MARCELO PENHA",São Paulo,SP,"Mestre em Design pela UFPE (2012), Especialista (Lato Sensu) em Educação a Distância pelo SENAC (2008) e Bacharel em Desenho Industrial com Habilitação em Projeto do Produto pela UFPE (1998). Atuou como Pesquisador na área de Acessibilidade Móvel no Projeto CIn/Samsung (2015-2020) e Professor nos cursos de Design Gráfico, Design de Moda, Publicidade e Propaganda e Jornalismo na Faculdade IBRATEC, UNIFAVIP e UniFG. Atualmente é Professor do Bacharelado em Design e do Mestrado Profissional em Design da CESAR School.",21-12-2022,CESAR School,https://orcid.org/0000-0003-4438-1709
Virtual Assistants: An Accessibility Assessment in Virtual Assistants for People with Motor Disability on Mobile Devices,Capítulo de livro publicado,7163984389899288,Marcelo Penha,Penha,"PENHA, M.;PENHA, Marcelo;Penha, Marcelo;Penha, M.;PENHA, MARCELO;Marcelo Penha;MARCELO PENHA",São Paulo,SP,"Mestre em Design pela UFPE (2012), Especialista (Lato Sensu) em Educação a Distância pelo SENAC (2008) e Bacharel em Desenho Industrial com Habilitação em Projeto do Produto pela UFPE (1998). Atuou como Pesquisador na área de Acessibilidade Móvel no Projeto CIn/Samsung (2015-2020) e Professor nos cursos de Design Gráfico, Design de Moda, Publicidade e Propaganda e Jornalismo na Faculdade IBRATEC, UNIFAVIP e UniFG. Atualmente é Professor do Bacharelado em Design e do Mestrado Profissional em Design da CESAR School.",21-12-2022,CESAR School,https://orcid.org/0000-0003-4438-1709
INTERFACES DE SOFTWARE EDUCACIONAL E O PROFESSOR,Trabalho publicado em anais de eventos(Completo),8922901056006734,Walquíria Castelo Branco Lins,Lins,"LINS, Walquíria C.B.;CASTELO BRANCO, W.;BRANCO, W.C.;LINS, WALQUIRIA;LINS, WALQUIRIA CASTELO BRANCO;LINS, WALQUÍRIA CASTELO BRANCO",Maragogi,AL,"Consultora do CESAR, pós-doutora pela Universidade de Helsinque-Finlândia com o Prof. Dr. Yrjö Engeström, no qual investigou a qprendizagem expansiva, em projetos de inovação tecnológica e educacional em área rural. Vem atuando em projetos de inovação na área de Tecnologia. Atua junto aos Mestrado Profissional em Design e Mestrado Profissional em Engenharia de Software do CESAR e também junto ao Programa de Pós-graduação em Educação Matemática e Tecnológica da UFPE. Pós-doutora em Tecnologia e Educação Científica. Doutora em Educação pela UFPE com pesquisas em Tecnologia na Educação, vem desde 2003 desenvolvendo experiências na formação de professores de Matemática para o uso da Informática. Licenciada e Bacharel em Filosofia pela Universidade Federal de Pernambuco e Bacharel em Sistema de Informação com Ênfase em Engenharia de Sofware. Especialista em Informática na Educação também pela UFPE, a partir do qual atuou nos laboratórios na informática na Educação tanto com alunos quanto na formação de professores.  Desenvolveu seu estágio pós-doutoral no projeto &amp;quot;Elaboração e utilização de um portal FlexQuest e de séries temáticas de Podcasting de Ciências&amp;quot;, junto a Universidade Federal Rural de Pernambuco, com o Prof. Dr. Marcelo Brito Carneiro Leão. Em 2004 concluiu seu Mestrado em Educação, pela UFPE, com pesquisa na área de Tecnologia na Educação, no qual investiu esforços na análise da atividade docente em laboratórios de Infomática a partir dos fundamentos da Teoria da Atividade. Em 2010 concluiu seu doutorado em Educação pela UFPE, investigando a docência online em ambientes de imersão 3D da Web 2.0. Com experiência no Ensino Superior, vem atuando com o uso e desenvolvimento de softwares no ensino de Matemática.",04-11-2022,Centro de Estudos e Sistemas Avançados do Recife,
Analysis of Teacher´s Activity with Educational Software into Computer Laboratory,Trabalho publicado em anais de eventos(Completo),8922901056006734,Walquíria Castelo Branco Lins,Lins,"LINS, Walquíria C.B.;CASTELO BRANCO, W.;BRANCO, W.C.;LINS, WALQUIRIA;LINS, WALQUIRIA CASTELO BRANCO;LINS, WALQUÍRIA CASTELO BRANCO",Maragogi,AL,"Consultora do CESAR, pós-doutora pela Universidade de Helsinque-Finlândia com o Prof. Dr. Yrjö Engeström, no qual investigou a qprendizagem expansiva, em projetos de inovação tecnológica e educacional em área rural. Vem atuando em projetos de inovação na área de Tecnologia. Atua junto aos Mestrado Profissional em Design e Mestrado Profissional em Engenharia de Software do CESAR e também junto ao Programa de Pós-graduação em Educação Matemática e Tecnológica da UFPE. Pós-doutora em Tecnologia e Educação Científica. Doutora em Educação pela UFPE com pesquisas em Tecnologia na Educação, vem desde 2003 desenvolvendo experiências na formação de professores de Matemática para o uso da Informática. Licenciada e Bacharel em Filosofia pela Universidade Federal de Pernambuco e Bacharel em Sistema de Informação com Ênfase em Engenharia de Sofware. Especialista em Informática na Educação também pela UFPE, a partir do qual atuou nos laboratórios na informática na Educação tanto com alunos quanto na formação de professores.  Desenvolveu seu estágio pós-doutoral no projeto &amp;quot;Elaboração e utilização de um portal FlexQuest e de séries temáticas de Podcasting de Ciências&amp;quot;, junto a Universidade Federal Rural de Pernambuco, com o Prof. Dr. Marcelo Brito Carneiro Leão. Em 2004 concluiu seu Mestrado em Educação, pela UFPE, com pesquisa na área de Tecnologia na Educação, no qual investiu esforços na análise da atividade docente em laboratórios de Infomática a partir dos fundamentos da Teoria da Atividade. Em 2010 concluiu seu doutorado em Educação pela UFPE, investigando a docência online em ambientes de imersão 3D da Web 2.0. Com experiência no Ensino Superior, vem atuando com o uso e desenvolvimento de softwares no ensino de Matemática.",04-11-2022,Centro de Estudos e Sistemas Avançados do Recife,
