NATUREZA,TITULO,ANO,PAIS,IDIOMA,NOME-DO-CANDIDATO,CODIGO_INSTITUICAO,NOME-DA-INSTITUICAO,NOME-ORGAO,NOME-DO-CURSO,NOME-PARTICIPANTE-BANCA,ORDEM-PARTICIPANTE,NOME-CITACAO-BANCA,NRO-ID-CNPQ,ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
Mestrado,Proposta de avaliação de usabilidade para sistemas interativos de realidade aumentada na prática da reabilitação motora,2019,Brasil,Português,VAZIO,2100000009,Universidade Federal de Pernambuco,VAZIO,Design,Helda Oliveira Barros;João Marcelo Xavier Natario Teixeira;Walter Franklin Marques Correia;,1;2;3;,"BARROS, H. O.;TEIXEIRA, J. M. X. N.;CORREIA, W. F. M.;",,7304349084200954,Helda Oliveira Barros,Barros,"BARROS, H. O.;Helda O. Barros;BARROS, Helda Oliveira;BARROS, Helda O.;Barros, Helda O.;Barros, Helda Oliveira;H.O. Barros;H.O. Barros et al;Helda Oliveira Barros;OLIVEIRA BARROS, HELDA",Rio de Janeiro,RJ,"Pesquisadora sobre Neurodesign e Realidades Mediadas por Computadores. Atualmente, coordena o Mestrado Profissional da Cesar School, onde também atua como docente da Graduação em Design. É consultora de qualificação no CESAR, atuando na área de Desenvolvimento &amp; Operações com foco em UX Design. Doutora em Design pela UFPE e Head do LIGA - Laboratório de Inovação e Geração de Artefatos.",19-09-2022,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0003-2337-493X
Mestrado,"Design, seus processos e relação com a qualidade percebida do serviço: um estudo de caso",2019,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Mestrado Profissional em Design,Helda Oliveira Barros;Leonardo Gomez Castillo;Izabela Domingues da Silva;,1;2;3;,"BARROS, H. O.;CASTILLO, L. G.;SILVA, I. D.;",,7304349084200954,Helda Oliveira Barros,Barros,"BARROS, H. O.;Helda O. Barros;BARROS, Helda Oliveira;BARROS, Helda O.;Barros, Helda O.;Barros, Helda Oliveira;H.O. Barros;H.O. Barros et al;Helda Oliveira Barros;OLIVEIRA BARROS, HELDA",Rio de Janeiro,RJ,"Pesquisadora sobre Neurodesign e Realidades Mediadas por Computadores. Atualmente, coordena o Mestrado Profissional da Cesar School, onde também atua como docente da Graduação em Design. É consultora de qualificação no CESAR, atuando na área de Desenvolvimento &amp; Operações com foco em UX Design. Doutora em Design pela UFPE e Head do LIGA - Laboratório de Inovação e Geração de Artefatos.",19-09-2022,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0003-2337-493X
Mestrado,O ensino da História da Arte no curso de design gráfico: a construção do Design Antropofágico,2020,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Mestrado Profissional em Design,Helda Oliveira Barros;Luiz Francisco Alves de Araújo;Meiriédna Queiroz Mota;,1;2;3;,"BARROS, H. O.;ARAUJO, L. F. A.;MOTA, M. Q.;",,7304349084200954,Helda Oliveira Barros,Barros,"BARROS, H. O.;Helda O. Barros;BARROS, Helda Oliveira;BARROS, Helda O.;Barros, Helda O.;Barros, Helda Oliveira;H.O. Barros;H.O. Barros et al;Helda Oliveira Barros;OLIVEIRA BARROS, HELDA",Rio de Janeiro,RJ,"Pesquisadora sobre Neurodesign e Realidades Mediadas por Computadores. Atualmente, coordena o Mestrado Profissional da Cesar School, onde também atua como docente da Graduação em Design. É consultora de qualificação no CESAR, atuando na área de Desenvolvimento &amp; Operações com foco em UX Design. Doutora em Design pela UFPE e Head do LIGA - Laboratório de Inovação e Geração de Artefatos.",19-09-2022,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0003-2337-493X
Mestrado,"Ancestralidade Religiosa Afrodescendente, Design e Inovação Tecnológica, em Tempo De Pandemia",2021,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Mestrado Profissional em Design,"Helda Oliveira Barros;Arcoverde Junior, José Carlos Porto;Raimundo Nonato Assunção Viana;",1;2;3;,"Helda Oliveira Barros;Arcoverde Junior, José Carlos Porto;Raimundo Nonato Assunção Viana;",,7304349084200954,Helda Oliveira Barros,Barros,"BARROS, H. O.;Helda O. Barros;BARROS, Helda Oliveira;BARROS, Helda O.;Barros, Helda O.;Barros, Helda Oliveira;H.O. Barros;H.O. Barros et al;Helda Oliveira Barros;OLIVEIRA BARROS, HELDA",Rio de Janeiro,RJ,"Pesquisadora sobre Neurodesign e Realidades Mediadas por Computadores. Atualmente, coordena o Mestrado Profissional da Cesar School, onde também atua como docente da Graduação em Design. É consultora de qualificação no CESAR, atuando na área de Desenvolvimento &amp; Operações com foco em UX Design. Doutora em Design pela UFPE e Head do LIGA - Laboratório de Inovação e Geração de Artefatos.",19-09-2022,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0003-2337-493X
Mestrado,As mulheres negras no Carnaval Multicultural do Recife: um estudo semiótico das visualidades e visibilidades nos artefatos gráficos decorativos,2021,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Mestrado Profissional em Design,Helda Oliveira Barros;Haidée Cristina Câmara Lima;Bruna Couto Rocha;,1;2;3;,Helda Oliveira Barros;Haidée Cristina Câmara Lima;Bruna Couto Rocha;,,7304349084200954,Helda Oliveira Barros,Barros,"BARROS, H. O.;Helda O. Barros;BARROS, Helda Oliveira;BARROS, Helda O.;Barros, Helda O.;Barros, Helda Oliveira;H.O. Barros;H.O. Barros et al;Helda Oliveira Barros;OLIVEIRA BARROS, HELDA",Rio de Janeiro,RJ,"Pesquisadora sobre Neurodesign e Realidades Mediadas por Computadores. Atualmente, coordena o Mestrado Profissional da Cesar School, onde também atua como docente da Graduação em Design. É consultora de qualificação no CESAR, atuando na área de Desenvolvimento &amp; Operações com foco em UX Design. Doutora em Design pela UFPE e Head do LIGA - Laboratório de Inovação e Geração de Artefatos.",19-09-2022,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0003-2337-493X
Mestrado,Contribuições do Design Thinking de Serviços para o Cenário Econômico Criativo de Negócios Femininos Locais em Caruaru - PE,2021,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Mestrado Profissional em Design,Helda Oliveira Barros;Walquíria Castelo Branco Lins;Ana Paula Gaspar Gonçalves;,1;2;3;,Helda Oliveira Barros;Walquíria Castelo Branco Lins;Ana Paula Gaspar Gonçalves;,,7304349084200954,Helda Oliveira Barros,Barros,"BARROS, H. O.;Helda O. Barros;BARROS, Helda Oliveira;BARROS, Helda O.;Barros, Helda O.;Barros, Helda Oliveira;H.O. Barros;H.O. Barros et al;Helda Oliveira Barros;OLIVEIRA BARROS, HELDA",Rio de Janeiro,RJ,"Pesquisadora sobre Neurodesign e Realidades Mediadas por Computadores. Atualmente, coordena o Mestrado Profissional da Cesar School, onde também atua como docente da Graduação em Design. É consultora de qualificação no CESAR, atuando na área de Desenvolvimento &amp; Operações com foco em UX Design. Doutora em Design pela UFPE e Head do LIGA - Laboratório de Inovação e Geração de Artefatos.",19-09-2022,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0003-2337-493X
Mestrado,Inferência Fuzzy para análise da Sustentabilidade do setor energético de Pernambuco,2018,Brasil,Português,VAZIO,IXVL00000003,Faculdade dos Guararapes,VAZIO,Inovação e Desenvolvimento,Maria Lúcia Diniz Araújo;Waléria Guerreiro Lima;Fernando Ferreira de Carvalho;,2;3;1;,"ARAUJO, M. L. D.;LIMA, W. G.;CARVALHO, F.;",8491797408318076;,8491797408318076,Fernando Ferreira de Carvalho,Carvalho,"CARVALHO, F.",Vitoria de Santo Antao,PE,"Possui graduação em Engenharia Elétrica Eletrônica pela Escola Politécnica de Pernambuco (2001), mestrado em Ciências da Computação pela Universidade Federal de Pernambuco (2005) e doutorado em Ciências da Computação pela Universidade Federal de Pernambuco (2010). Atualmente é pesquisador em Internet das Coisas (IoT) e professor consultor do C.E.S.A.R School onde fundou o grupo de pesquisa em Computação Física e Robótica. Também é professor  Instituto Federal de Pernambuco - Campus Recife, professor adjunto da Universidade de Pernambuco e professor titular da Faculdade dos Guararapes. Tem experiência na área de Ciência da Computação, com ênfase em Engenharia, Modelagem de Processos e Qualidade de Software, atuando principalmente nos seguintes temas: Modelagem de Processo de Negócios, Embedded system design e Qualidade de Software .",25-08-2022,Centro de Estudos e Sistemas Avançados do Recife,
Mestrado,A Potencialização da Experiência do Usuário no Uso de Realidade Aumentada em Interação com Espaços Públicos,2020,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Mestrado Profissional em Design,Eduardo Oliveira;Nilson Valdevino Soares;Anthony José Da Cunha Carneiro Lins;,1;2;3;,"Oliveira, E.;SOARES, Nilson Valdevino;LINS, Anthony José;",,8635639989103523,Nilson Valdevino Soares,Soares,"SOARES, Nilson;SOARES, Nilson Valdevino;SOARES, Nilson V.;SOARES, N. V.",Recife,PE,"Docente do Programa de Pós-graduação em Design de Artefatos Digitais da CESAR School Manaus e também dos cursos de &amp;quot;Mestrado Profissional em Design&amp;quot;, &amp;quot;Bacharelado em Design&amp;quot; e &amp;quot;Especialização em Design de Interação para Artefatos Digitais&amp;quot; da CESAR School Recife. Membro do Núcleo de Pesquisa em Hipermídia e Games.&amp;#10;&amp;#10;Doutor em Tecnologias da Inteligência e Design Digital pela Pontifícia Universidade Católica de São Paulo (2019). Mestre em Comunicação pela Universidade Federal de Pernambuco (2009). Graduado em Comunicação Social - Jornalismo pela Universidade Federal de Pernambuco (2004).  &amp;#10;&amp;#10;Possui interesse em estudos na áreas de cibercultura e novas mídias, game studies e design de jogos, bem como nos aspectos sociais, culturais e de desenvolvimento dos jogos (digitais ou não).&amp;#10;&amp;#10;Tem experiência na área de Comunicação (com ênfase em jogos, mundos virtuais, novas tecnologias e cibercultura) e Educação (com atividades de ensino e pesquisa ligadas ao game design, cultura e história dos jogos digitais, processos de gamificação e história do design).",24-08-2022,,https://orcid.org/0000-0002-3260-1543
Mestrado,Modelagem tridimensional digital através de ferramentas de fotogrametria: método para criação com ferramentas de baixo custo,2021,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Mestrado Profissional em Design,Nilson Valdevino Soares;Adailton Laporte de Alencar;Luiz Francisco Alves de Araújo;Eduardo José Gonçalves de Oliveira;,1;2;3;4;,"SOARES, Nilson Valdevino;ALENCAR, Adailton L.;ARAUJO, Luiz F. A.;OLIVEIRA, Eduardo;",,8635639989103523,Nilson Valdevino Soares,Soares,"SOARES, Nilson;SOARES, Nilson Valdevino;SOARES, Nilson V.;SOARES, N. V.",Recife,PE,"Docente do Programa de Pós-graduação em Design de Artefatos Digitais da CESAR School Manaus e também dos cursos de &amp;quot;Mestrado Profissional em Design&amp;quot;, &amp;quot;Bacharelado em Design&amp;quot; e &amp;quot;Especialização em Design de Interação para Artefatos Digitais&amp;quot; da CESAR School Recife. Membro do Núcleo de Pesquisa em Hipermídia e Games.&amp;#10;&amp;#10;Doutor em Tecnologias da Inteligência e Design Digital pela Pontifícia Universidade Católica de São Paulo (2019). Mestre em Comunicação pela Universidade Federal de Pernambuco (2009). Graduado em Comunicação Social - Jornalismo pela Universidade Federal de Pernambuco (2004).  &amp;#10;&amp;#10;Possui interesse em estudos na áreas de cibercultura e novas mídias, game studies e design de jogos, bem como nos aspectos sociais, culturais e de desenvolvimento dos jogos (digitais ou não).&amp;#10;&amp;#10;Tem experiência na área de Comunicação (com ênfase em jogos, mundos virtuais, novas tecnologias e cibercultura) e Educação (com atividades de ensino e pesquisa ligadas ao game design, cultura e história dos jogos digitais, processos de gamificação e história do design).",24-08-2022,,https://orcid.org/0000-0002-3260-1543
Mestrado,Construir artefatos para pensar futuros possíveis: e se em 2035 as casas populares fossem feitas de lixo espacial?,2021,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Mestrado Profissional em Design,Marcelo Caldas Bressan;Nilson Valdevino Soares;João Roberto Laranjeira de Queiroz;,1;2;3;,"BRESSAN, Marcelo C.;SOARES, Nilson V.;QUEIROZ, João R.L.;",,8635639989103523,Nilson Valdevino Soares,Soares,"SOARES, Nilson;SOARES, Nilson Valdevino;SOARES, Nilson V.;SOARES, N. V.",Recife,PE,"Docente do Programa de Pós-graduação em Design de Artefatos Digitais da CESAR School Manaus e também dos cursos de &amp;quot;Mestrado Profissional em Design&amp;quot;, &amp;quot;Bacharelado em Design&amp;quot; e &amp;quot;Especialização em Design de Interação para Artefatos Digitais&amp;quot; da CESAR School Recife. Membro do Núcleo de Pesquisa em Hipermídia e Games.&amp;#10;&amp;#10;Doutor em Tecnologias da Inteligência e Design Digital pela Pontifícia Universidade Católica de São Paulo (2019). Mestre em Comunicação pela Universidade Federal de Pernambuco (2009). Graduado em Comunicação Social - Jornalismo pela Universidade Federal de Pernambuco (2004).  &amp;#10;&amp;#10;Possui interesse em estudos na áreas de cibercultura e novas mídias, game studies e design de jogos, bem como nos aspectos sociais, culturais e de desenvolvimento dos jogos (digitais ou não).&amp;#10;&amp;#10;Tem experiência na área de Comunicação (com ênfase em jogos, mundos virtuais, novas tecnologias e cibercultura) e Educação (com atividades de ensino e pesquisa ligadas ao game design, cultura e história dos jogos digitais, processos de gamificação e história do design).",24-08-2022,,https://orcid.org/0000-0002-3260-1543
Mestrado,Aplicativos bancários: uma avaliação sobre os critérios de interfaces para aprimorar a utilização do público idoso,2021,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Mestrado Profissional em Design,Adailton Laporte de Alencar;Nilson Valdevino Soares;Luiz Francisco Alves de Araújo;,1;2;3;,"ALENCAR, Adailton L.;SOARES, Nilson V.;ARAUJO, Luiz F. A.;",,8635639989103523,Nilson Valdevino Soares,Soares,"SOARES, Nilson;SOARES, Nilson Valdevino;SOARES, Nilson V.;SOARES, N. V.",Recife,PE,"Docente do Programa de Pós-graduação em Design de Artefatos Digitais da CESAR School Manaus e também dos cursos de &amp;quot;Mestrado Profissional em Design&amp;quot;, &amp;quot;Bacharelado em Design&amp;quot; e &amp;quot;Especialização em Design de Interação para Artefatos Digitais&amp;quot; da CESAR School Recife. Membro do Núcleo de Pesquisa em Hipermídia e Games.&amp;#10;&amp;#10;Doutor em Tecnologias da Inteligência e Design Digital pela Pontifícia Universidade Católica de São Paulo (2019). Mestre em Comunicação pela Universidade Federal de Pernambuco (2009). Graduado em Comunicação Social - Jornalismo pela Universidade Federal de Pernambuco (2004).  &amp;#10;&amp;#10;Possui interesse em estudos na áreas de cibercultura e novas mídias, game studies e design de jogos, bem como nos aspectos sociais, culturais e de desenvolvimento dos jogos (digitais ou não).&amp;#10;&amp;#10;Tem experiência na área de Comunicação (com ênfase em jogos, mundos virtuais, novas tecnologias e cibercultura) e Educação (com atividades de ensino e pesquisa ligadas ao game design, cultura e história dos jogos digitais, processos de gamificação e história do design).",24-08-2022,,https://orcid.org/0000-0002-3260-1543
Mestrado,"Análise da experiência de uso de aplicativos de navegação GPS para dispositivos Android: uma perspectiva da dimensão da usabilidade, da emoção e da persuasão",2022,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Mestrado Profissional em Design,Nilson Valdevino Soares;Eduardo José Gonçalves de Oliveira;Luiz Francisco Alves de Araújo;Adailton Laporte de Alencar;,1;2;3;4;,"SOARES, Nilson Valdevino;OLIVEIRA, Eduardo;ARAUJO, Luiz F. A.;ALENCAR, Adailton L.;",,8635639989103523,Nilson Valdevino Soares,Soares,"SOARES, Nilson;SOARES, Nilson Valdevino;SOARES, Nilson V.;SOARES, N. V.",Recife,PE,"Docente do Programa de Pós-graduação em Design de Artefatos Digitais da CESAR School Manaus e também dos cursos de &amp;quot;Mestrado Profissional em Design&amp;quot;, &amp;quot;Bacharelado em Design&amp;quot; e &amp;quot;Especialização em Design de Interação para Artefatos Digitais&amp;quot; da CESAR School Recife. Membro do Núcleo de Pesquisa em Hipermídia e Games.&amp;#10;&amp;#10;Doutor em Tecnologias da Inteligência e Design Digital pela Pontifícia Universidade Católica de São Paulo (2019). Mestre em Comunicação pela Universidade Federal de Pernambuco (2009). Graduado em Comunicação Social - Jornalismo pela Universidade Federal de Pernambuco (2004).  &amp;#10;&amp;#10;Possui interesse em estudos na áreas de cibercultura e novas mídias, game studies e design de jogos, bem como nos aspectos sociais, culturais e de desenvolvimento dos jogos (digitais ou não).&amp;#10;&amp;#10;Tem experiência na área de Comunicação (com ênfase em jogos, mundos virtuais, novas tecnologias e cibercultura) e Educação (com atividades de ensino e pesquisa ligadas ao game design, cultura e história dos jogos digitais, processos de gamificação e história do design).",24-08-2022,,https://orcid.org/0000-0002-3260-1543
Mestrado,"Lugares Tênues, Olhar Sertanejo: Estudo da Imagem e Imageabilidade de Patos - PB",2020,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Design,Helda Oliveira Barros;André Gonzaga Falcão;Adailton Laporte de Alencar;José Carlos Porto Arcoverde Junior;,1;2;3;4;,"BARROS, H. O.;FALCAO, A. G.;ALENCAR, A. L.;ARCOVERDE, J. C. P.;",,8668875075504449,José Carlos Porto Arcoverde Junior,Junior,"ARCOVERDE, J. C. P.;MABUSE, H.D.;Arcoverde Junior, José Carlos Porto;ARCOVERDE JUNIOR, JOSÉ CARLOS PORTO",Recife,PE,"Conhecido pelo pseudônimo de H.D. Mabuse desenvolve estudos e projetos com foco em colaboração, comportamentos emergentes, e remix de várias linguagens nas áreas das artes visuais, design e música. Desde 2007 participa do grupo Autom.ato. Foi um dos fundadores do Re:combo, onde atuou de 2001 até 2008, período no qual teve projetos com o coletivo selecionados para exposições no Instituto Cultural Itaú, MAMAM, Walker Art Center e Centro Cultural Banco do Brasil.&amp;#10;&amp;#10;É consultor em design do C.E.S.A.R, onde desenvolve projetos com o conceito de design centrado no usuário, com foco em colaboração, design e sustentabilidade.",09-08-2021,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0002-6866-0916
Mestrado,A Representação da Ancestralidade do Povo de Santo da Cidade de Cachoeira-Ba: Uma Investigação Etnográfica Fundamentada em Conceitos de Design Anthropology no Ilê Axé Alabaxé de Oxalá,2020,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Design,Helda Oliveira Barros;Cláudio Manoel Duarte de Souza;José Carlos Porto Arcoverde Junior;,1;2;3;,"BARROS, H. O.;SOUZA, C. M. D.;ARCOVERDE, J. C. P.;",,8668875075504449,José Carlos Porto Arcoverde Junior,Junior,"ARCOVERDE, J. C. P.;MABUSE, H.D.;Arcoverde Junior, José Carlos Porto;ARCOVERDE JUNIOR, JOSÉ CARLOS PORTO",Recife,PE,"Conhecido pelo pseudônimo de H.D. Mabuse desenvolve estudos e projetos com foco em colaboração, comportamentos emergentes, e remix de várias linguagens nas áreas das artes visuais, design e música. Desde 2007 participa do grupo Autom.ato. Foi um dos fundadores do Re:combo, onde atuou de 2001 até 2008, período no qual teve projetos com o coletivo selecionados para exposições no Instituto Cultural Itaú, MAMAM, Walker Art Center e Centro Cultural Banco do Brasil.&amp;#10;&amp;#10;É consultor em design do C.E.S.A.R, onde desenvolve projetos com o conceito de design centrado no usuário, com foco em colaboração, design e sustentabilidade.",09-08-2021,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0002-6866-0916
Mestrado,Design de Serviços Para a Melhoria da Experiência do Usuário em Reformas Residenciais: Uma Aplicação em Escritórios de Arquitetura de Recife - PE,2021,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Design,Walquíria Castelo Branco Lins;Ana Paula Gaspar Gonçalves;José Carlos Porto Arcoverde Junior;,1;2;3;,"LINS, W. C. B.;GONCALVES, A. P. G.;ARCOVERDE, J. C. P.;",,8668875075504449,José Carlos Porto Arcoverde Junior,Junior,"ARCOVERDE, J. C. P.;MABUSE, H.D.;Arcoverde Junior, José Carlos Porto;ARCOVERDE JUNIOR, JOSÉ CARLOS PORTO",Recife,PE,"Conhecido pelo pseudônimo de H.D. Mabuse desenvolve estudos e projetos com foco em colaboração, comportamentos emergentes, e remix de várias linguagens nas áreas das artes visuais, design e música. Desde 2007 participa do grupo Autom.ato. Foi um dos fundadores do Re:combo, onde atuou de 2001 até 2008, período no qual teve projetos com o coletivo selecionados para exposições no Instituto Cultural Itaú, MAMAM, Walker Art Center e Centro Cultural Banco do Brasil.&amp;#10;&amp;#10;É consultor em design do C.E.S.A.R, onde desenvolve projetos com o conceito de design centrado no usuário, com foco em colaboração, design e sustentabilidade.",09-08-2021,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0002-6866-0916
Mestrado,SER-TÃOECO- Aplicação da metodologia de Design Thinking em projetos orientados para a convivência com o semiárido paraibano,2021,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Design,Walquíria Castelo Branco Lins;Erygeanny Machado de Lira;José Carlos Porto Arcoverde Junior;,1;2;3;,"LINS, W. C. B.;LIRA, E. M.;ARCOVERDE, J. C. P.;",,8668875075504449,José Carlos Porto Arcoverde Junior,Junior,"ARCOVERDE, J. C. P.;MABUSE, H.D.;Arcoverde Junior, José Carlos Porto;ARCOVERDE JUNIOR, JOSÉ CARLOS PORTO",Recife,PE,"Conhecido pelo pseudônimo de H.D. Mabuse desenvolve estudos e projetos com foco em colaboração, comportamentos emergentes, e remix de várias linguagens nas áreas das artes visuais, design e música. Desde 2007 participa do grupo Autom.ato. Foi um dos fundadores do Re:combo, onde atuou de 2001 até 2008, período no qual teve projetos com o coletivo selecionados para exposições no Instituto Cultural Itaú, MAMAM, Walker Art Center e Centro Cultural Banco do Brasil.&amp;#10;&amp;#10;É consultor em design do C.E.S.A.R, onde desenvolve projetos com o conceito de design centrado no usuário, com foco em colaboração, design e sustentabilidade.",09-08-2021,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0002-6866-0916
Mestrado,Elaboração um Modelo de Processo para Produção de Objetos de Virtuais de Aprendizagem para o EAD Fundamentados nos Princípios do Design de Interação e no Design Instrucional para Instituição de Ensino Superior,2021,Brasil,Português,VAZIO,91400000001,Centro de Estudos e Sistemas Avançados do Recife,VAZIO,Design,Helda Oliveira Barros;Francisco Roberto Brito Cunha;José Carlos Porto Arcoverde Junior;,1;2;3;,"BARROS, H. O.;CUNHA, F. R. B.;ARCOVERDE, J. C. P.;",,8668875075504449,José Carlos Porto Arcoverde Junior,Junior,"ARCOVERDE, J. C. P.;MABUSE, H.D.;Arcoverde Junior, José Carlos Porto;ARCOVERDE JUNIOR, JOSÉ CARLOS PORTO",Recife,PE,"Conhecido pelo pseudônimo de H.D. Mabuse desenvolve estudos e projetos com foco em colaboração, comportamentos emergentes, e remix de várias linguagens nas áreas das artes visuais, design e música. Desde 2007 participa do grupo Autom.ato. Foi um dos fundadores do Re:combo, onde atuou de 2001 até 2008, período no qual teve projetos com o coletivo selecionados para exposições no Instituto Cultural Itaú, MAMAM, Walker Art Center e Centro Cultural Banco do Brasil.&amp;#10;&amp;#10;É consultor em design do C.E.S.A.R, onde desenvolve projetos com o conceito de design centrado no usuário, com foco em colaboração, design e sustentabilidade.",09-08-2021,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0002-6866-0916
Mestrado,Educação Ambiental e Formação Continuada de Professores: (re)interpretações das questões ambientais através das TIC,2013,Brasil,Português,VAZIO,,,VAZIO,,Washington Luiz Pacheco de Carvalho;Edênia Maria Ribeiro do Amaral;Marcelo Brito Carneiro Leão;Walquíria Castelo Branco Lins;,1;2;3;4;,"CARVALHO, W. L. P.;AMARAL, E. M. R.;CARNEIRO LEÃO, M.B.;LINS, Walquíria C.B.;",,8922901056006734,Walquíria Castelo Branco Lins,Lins,"LINS, Walquíria C.B.;CASTELO BRANCO, W.;BRANCO, W.C.;LINS, WALQUIRIA;LINS, WALQUIRIA CASTELO BRANCO;LINS, WALQUÍRIA CASTELO BRANCO",Maragogi,AL,"Consultora do CESAR, pós-doutora pela Universidade de Helsinque-Finlândia com o Prof. Dr. Yrjö Engeström, no qual investigou a qprendizagem expansiva, em projetos de inovação tecnológica e educacional em área rural. Vem atuando em projetos de inovação na área de Tecnologia. Atua junto aos Mestrado Profissional em Design e Mestrado Profissional em Engenharia de Software do CESAR e também junto ao Programa de Pós-graduação em Educação Matemática e Tecnológica da UFPE. Pós-doutora em Tecnologia e Educação Científica. Doutora em Educação pela UFPE com pesquisas em Tecnologia na Educação, vem desde 2003 desenvolvendo experiências na formação de professores de Matemática para o uso da Informática. Licenciada e Bacharel em Filosofia pela Universidade Federal de Pernambuco e Bacharel em Sistema de Informação com Ênfase em Engenharia de Sofware. Especialista em Informática na Educação também pela UFPE, a partir do qual atuou nos laboratórios na informática na Educação tanto com alunos quanto na formação de professores.  Desenvolveu seu estágio pós-doutoral no projeto &amp;quot;Elaboração e utilização de um portal FlexQuest e de séries temáticas de Podcasting de Ciências&amp;quot;, junto a Universidade Federal Rural de Pernambuco, com o Prof. Dr. Marcelo Brito Carneiro Leão. Em 2004 concluiu seu Mestrado em Educação, pela UFPE, com pesquisa na área de Tecnologia na Educação, no qual investiu esforços na análise da atividade docente em laboratórios de Infomática a partir dos fundamentos da Teoria da Atividade. Em 2010 concluiu seu doutorado em Educação pela UFPE, investigando a docência online em ambientes de imersão 3D da Web 2.0. Com experiência no Ensino Superior, vem atuando com o uso e desenvolvimento de softwares no ensino de Matemática.",04-11-2022,Centro de Estudos e Sistemas Avançados do Recife,
